"X","Y","SAMELO","OBJECTID","AREA","PERIMETER","PHTW911_","PHTW911_ID","XLO","YLO","SNO","YEAR","LNO","FE","MN","CU","ZN","CD","CR","NI","PB","add","county"
121.2845179,25.05521189,0,9277,62500,1000,437,68841,277875,2772125,"GR85JO72131",1996,"JO7213",1515.79,16.08,198.47,38.04,0.68,0.91,7.49,11.62,"338台灣桃園市蘆竹區南崁路一段63-1號","桃園市"
121.2845231,25.05746897,0,100005,62500,1000,49959,49959,277875,2772375,"GR93JO72141",2004,"JO7214",511.38,12.54,99.42,18.17,0.1,0.3,10.29,8.99,"338台灣桃園市蘆竹區長興橋","桃園市"
121.2845335,25.06198314,0,9229,62500,1000,384,68850,277875,2772875,"GR83JO72161",1994,"JO7216",415.15,14,112.37,77.8,0.31,0.63,5.78,9.79,"338台灣桃園市蘆竹區南山路二段205巷62號","桃園市"
121.2845439,25.06649728,0,100008,62500,1000,49967,49967,277875,2773375,"GR92JO72181",2003,"JO7218",574.78,18.43,134.96,113.06,0.13,0.83,7.11,9.77,"338台灣桃園市蘆竹區南山路二段205巷22弄14號","桃園市"
121.284549,25.06875434,0,100009,62500,1000,49970,49970,277875,2773625,"GR93JO72191",2004,"JO7219",527.02,17.1,238.49,127.67,0.28,0.75,6.69,12.68,"338台灣桃園市蘆竹區南山路二段261號","桃園市"
121.2845748,25.08003959,0,45930,62500,1000,376,67586,277875,2774875,"GR92JO62131",2003,"JO6213",607.47,21.87,173.13,45.74,0.12,0.55,4.86,10.14,"338台灣桃園市蘆竹區南山路三段88-6號","桃園市"
121.2865347,24.85883457,0,49850,62500,1000,4502,66876,278125,2750375,"GR92JN52151",2003,"JN5215",56.41,146.74,19.38,517.61,1.6,1.47,1.98,55.98,"335台灣桃園市大溪區慈康路","桃園市"
121.2866436,24.90397852,0,99104,62500,1000,47491,47491,278125,2755375,"GR93JN32131",2004,"JN3213",534.15,18.54,10.99,221.1,0.31,0.31,2.84,49.23,"335台灣桃園市大溪區桃56鄉道","桃園市"
121.286649,24.90623569,0,48813,62500,1000,3408,66281,278125,2755625,"GR92JN32141",2003,"JN3214",132.21,72.07,16.11,1106.1,0.21,0.14,9.69,151.07,"335台灣桃園市大溪區介壽路891巷29-31號","桃園市"
121.2869222,25.02360758,0,134192,62500,1000,19794,19794,278125,2768625,"GR95JO82101",2006,"JO8210",637.63,58.2,355.45,119.68,0.39,2.69,5.84,20.25,"330台灣桃園市桃園區莊敬路二段230巷139弄1號","桃園市"
121.286959,25.03940741,0,9452,62500,1000,624,69126,278125,2770375,"GR85JO82171",1996,"JO8217",471.77,8.78,394.54,142.12,0.48,3.99,18.87,43.09,"338台灣桃園市蘆竹區奉化路104巷46弄21號","桃園市"
121.2869906,25.05295004,0,9300,62500,1000,462,68859,278125,2771875,"GR83JO72221",1994,"JO7222",805.86,6.45,93.7,20.51,0.56,0.65,3.58,12.09,"338台灣桃園市蘆竹區南崁路一段168號","桃園市"
121.2870011,25.05746421,0,46029,62500,1000,476,67839,278125,2772375,"GR92JO72241",2003,"JO7224",811.9,5.23,3342.46,24.11,0.37,2.04,2.05,126.65,"338台灣桃園市蘆竹區榮安路","桃園市"
121.2870273,25.06874958,0,45987,62500,1000,434,67842,278125,2773625,"GR92JO72291",2003,"JO7229",697.71,15.38,706.21,168.66,0.26,1.55,7.27,20.67,"338台灣桃園市蘆竹區內新路2巷","桃園市"
121.2870377,25.07326369,0,99714,62500,1000,49157,49157,278125,2774125,"GR92JO62201",2003,"JO6220",300.84,25.77,274.91,66.61,0.19,1.56,5.68,18,"338台灣桃園市蘆竹區長興路二段195號","桃園市"
121.2870429,25.07552074,0,99715,62500,1000,49161,49161,278125,2774375,"GR93JO62211",2004,"JO6221",216.09,84.73,112.63,50.48,0.29,0.51,1.81,9.04,"338台灣桃園市蘆竹區南山路三段241號","桃園市"
121.2870481,25.07777778,0,45940,62500,1000,386,67591,278125,2774625,"GR92JO62221",2003,"JO6222",1613.09,35.03,1719.04,273.54,0.38,5.79,16.18,152.39,"338台灣桃園市蘆竹區山鼻子63號","桃園市"
121.2892572,24.96266034,0,126348,62500,1000,21587,21587,278375,2761875,"GR96JN12261",2007,"JN1226",338.91,102.71,8.79,261.75,0.19,1.1,7.74,11.72,"334台灣桃園市八德區國豐街","桃園市"
121.2894632,25.05068814,0,100018,62500,1000,49996,49996,278375,2771625,"GR93JO72311",2004,"JO7231",348.48,12.58,280.18,16.47,0.04,0.97,2.25,8.45,"338台灣桃園市蘆竹區南崁路一段29號","桃園市"
121.2894844,25.05971651,0,100020,62500,1000,50002,50002,278375,2772625,"GR92JO72351",2003,"JO7235",1660.98,67.6,530.5,142.69,0.27,5.19,11.08,35.35,"338台灣桃園市蘆竹區南山路一段5號","桃園市"
121.289495,25.06423066,0,100021,62500,1000,50005,50005,278375,2773125,"GR93JO72371",2004,"JO7237",223.26,16.25,132.18,39.54,0.14,0.26,5.32,6.31,"338台灣桃園市蘆竹區長安路二段149號","桃園市"
121.2895055,25.06874479,0,100023,62500,1000,50010,50010,278375,2773625,"GR93JO72391",2004,"JO7239",1102.75,30.29,903.27,843.29,0.64,3.84,21.17,49.12,"338台灣桃園市蘆竹區長興路二段","桃園市"
121.2895108,25.07100185,0,100024,62500,1000,50013,50013,278375,2773875,"GR92JO723A1",2003,"JO723A",364.48,28.61,286.55,90.36,0.21,0.98,14.14,14.61,"338台灣桃園市蘆竹區內新路2-6號","桃園市"
121.2917808,24.98296974,0,126307,62500,1000,21479,21479,278625,2764125,"GR96JN02341",2007,"JN0234",2008.25,81.38,32.06,237.3,2.2,0.72,1.93,24.95,"330台灣桃園市桃園區國際路一段950巷63號","桃園市"
121.2919087,25.03714067,0,9476,62500,1000,651,28523,278625,2770125,"GR83JO82361",1994,"JO8236",566.12,9.17,154.98,122.58,0.71,2.81,19.19,31.46,"338台灣桃園市蘆竹區奉化路266號","桃園市"
121.2919195,25.04165489,0,9424,62500,1000,594,28526,278625,2770625,"GR83JO82381",1994,"JO8238",274.04,6.35,392.56,34.4,0.31,3.85,5.56,23.64,"338台灣桃園市蘆竹區南福街29-4號","桃園市"
121.2919625,25.05971167,0,9246,62500,1000,403,68892,278625,2772625,"GR85JO72451",1996,"JO7245",692.1,9.99,131.52,168.48,0.47,1.69,9.88,13.02,"338台灣桃園市蘆竹區油管路一段","桃園市"
121.2919891,25.07099701,0,100030,62500,1000,50029,50029,278625,2773875,"GR92JO724A1",2003,"JO724A",885.06,18.28,0,300.74,0.33,28.57,22.41,171.74,"338台灣桃園市蘆竹區南山路二段470巷18號","桃園市"
121.2920103,25.0800252,0,99733,62500,1000,49213,49213,278625,2774875,"GR93JO62431",2004,"JO6243",458.96,14.11,264.79,37.93,0.1,0.23,5.81,8.65,"338台灣桃園市蘆竹區南山路三段218巷52號","桃園市"
121.2942518,24.98070772,0,126311,62500,1000,21491,21491,278875,2763875,"GR96JN02431",2007,"JN0243",668.45,58.38,4.7,47.87,3.67,0.57,1.08,13.88,"330台灣桃園市桃園區玉山街292巷55號","桃園市"
121.2943646,25.02810733,0,134193,62500,1000,19801,19801,278875,2769125,"GR95JO82421",2006,"JO8242",546.81,16.07,228.03,45.4,0.1,0.55,8.86,20.94,"330台灣桃園市桃園區同安街851巷2號","桃園市"
121.294408,25.04616423,0,134194,62500,1000,19803,19803,278875,2771125,"GR95JO824A1",2006,"JO824A",583.04,22.96,115.16,25.6,0.13,0.92,6.77,10.18,"338台灣桃園市蘆竹區新南路一段25號","桃園市"
121.2944243,25.05293553,0,9302,62500,1000,465,68903,278875,2771875,"GR85JO72521",1996,"JO7252",1310.33,22.23,194.88,343.68,0.73,2.86,15.47,24.56,"338台灣桃園市蘆竹區五福路35號","桃園市"
121.2944297,25.05519262,0,100033,62500,1000,50038,50038,278875,2772125,"GR93JO72531",2004,"JO7253",524.95,63.7,99.68,61.18,0.2,1.62,1.51,1.89,"338台灣桃園市蘆竹區五福一路191號","桃園市"
121.2944351,25.05744971,0,9265,62500,1000,425,68909,278875,2772375,"GR85JO72541",1996,"JO7254",614.07,13.24,126.06,262,0.67,1.16,14.95,13.58,"338台灣桃園市蘆竹區五福一路50巷12號","桃園市"
121.294462,25.06873508,0,100037,62500,1000,50050,50050,278875,2773625,"GR93JO72591",2004,"JO7259",695.61,24.93,0.95,382.84,0.24,2.14,8.46,64.63,"Unnamed Road, 蘆竹區桃園市台灣 338","桃園市"
121.2944834,25.07776329,0,45941,62500,1000,387,67606,278875,2774625,"GR92JO62521",2003,"JO6252",1588.8,17.85,2631.43,406.18,0.35,4.6,12.72,68.73,"338台灣桃園市蘆竹區南山路三段218巷48-1號","桃園市"
121.2944941,25.08227738,0,99738,62500,1000,49227,49227,278875,2775125,"GR92JO62541",2003,"JO6254",622.38,15.31,103.26,39.92,0.12,0.55,5.58,11.68,"338台灣桃園市蘆竹區山外路","桃園市"
121.2968419,25.02810241,0,134197,62500,1000,19809,19809,279125,2769125,"GR95JO82521",2006,"JO8252",627.25,11.77,463.64,31.08,0.06,1.06,8.98,47.2,"330台灣桃園市桃園區幸福路","桃園市"
121.2968857,25.04615931,0,134199,62500,1000,19814,19814,279125,2771125,"GR95JO825A1",2006,"JO825A",1293.61,46.92,417.37,40.96,0.15,1.34,12.8,19.75,"333台灣桃園市龜山區南祥路34號","桃園市"
121.2969076,25.0551877,0,100039,62500,1000,50055,50055,279125,2772125,"GR92JO72631",2003,"JO7263",1323.24,19.55,106.55,71.59,0.16,0.57,4.82,11.41,"338台灣桃園市蘆竹區福祿一街21-35號","桃園市"
121.2989095,24.86106759,0,49807,62500,1000,4458,67002,279375,2750625,"GR92JN52661",2003,"JN5266",103.34,45.22,100.08,49.96,0.35,0.48,0.87,17.22,"335台灣桃園市大溪區7-3","桃園市"
121.2993191,25.02809744,0,134201,62500,1000,19819,19819,279375,2769125,"GR95JO82621",2006,"JO8262",564.72,8.62,590.17,114.67,0.07,14.62,5.14,847.11,"330台灣桃園市桃園區幸福路","桃園市"
121.2993578,25.04389723,0,134202,62500,1000,19822,19822,279375,2770875,"GR95JO82691",2006,"JO8269",366.44,13.52,218.56,10.48,0.05,0.19,5.38,10.35,"333台灣桃園市龜山區南美街130巷","桃園市"
121.3042291,25.01003025,0,126435,62500,1000,21840,21840,279875,2767125,"GR96JO92851",2007,"JO9285",180.52,68.7,231.11,316.91,1.44,3.56,5.48,77.12,"330台灣桃園市桃園區慈文路198巷38弄5號","桃園市"
121.3065939,24.96488285,0,10363,62500,1000,1590,67850,280125,2762125,"GR85JN12971",1996,"JN1297",856.13,8.93,7.56,217.18,0.57,1.96,2.43,27.06,"334台灣桃園市八德區東勇北路578號","桃園市"
121.3068922,25.08450966,0,99761,62500,1000,49296,49296,280125,2775375,"GR93JO62A51",2004,"JO62A5",60.48,78.89,350.7,19.75,0,0.02,0.55,12.28,"338台灣桃園市蘆竹區山林路二段395巷52-1號","桃園市"
121.3091716,25.00550566,0,126439,62500,1000,21852,21852,280375,2766625,"GR96JO93031",2007,"JO9303",567.61,9.54,4408.69,154.79,0.19,3.3,11.47,35.43,"330台灣桃園市桃園區民生路668-1號","桃園市"
121.3139928,24.9535818,0,10480,62500,1000,1710,67898,280875,2760875,"GR85JN13221",1996,"JN1322",457,13.43,5.62,18.08,3.65,1.61,0.64,18.17,"334台灣桃園市八德區和平路528巷109號","桃園市"
121.318979,24.96711405,0,10338,62500,1000,1565,67930,281375,2762375,"GR85JN13481",1996,"JN1348",681.22,9.46,13.9,115.81,11.55,1.36,2.49,322.83,"334台灣桃園市八德區桃園環線","桃園市"
121.3191846,25.04611282,0,134206,62500,1000,19836,19836,281375,2771125,"GR95JO834A1",2006,"JO834A",653.27,68.47,139.48,11.28,0.04,0.28,1.11,15.96,"333台灣桃園市龜山區大坑路一段1043號","桃園市"
121.3215379,24.99870766,0,126446,62500,1000,21869,21869,281625,2765875,"GR96JO93501",2007,"JO9350",399.41,18.13,225.3,30.63,0.1,0.71,18.35,11.07,"330台灣桃園市桃園區三民路一段116巷18弄2號","桃園市"
121.3215438,25.00096476,0,117439,62500,1000,19124,19124,281625,2766125,"GR95JO93511",2006,"JO9351",68.75,65.1,118.54,149.58,1.07,0.7,5.23,50.93,"330台灣桃園市桃園區成功路三段155巷83弄22號","桃園市"
121.3215616,25.00773614,0,117440,62500,1000,19127,19127,281625,2766875,"GR95JO93541",2006,"JO9354",330.13,132.78,130.45,246.53,0.63,2.71,5.24,18.71,"330台灣桃園市桃園區民光東路43巷32號","桃園市"
121.3297513,23.39597343,0,27978,62500,1000,19990,92456,282875,2588375,"GR90JH439A1",2001,"JH439A",6231.94,1870.75,131.98,83.81,1.34,2.61,94.72,53.79,"981台灣花蓮縣玉里鎮太平橋","花蓮縣"
121.3313829,24.97611522,0,98945,62500,1000,47040,47040,282625,2763375,"GR93JN03911",2004,"JN0391",548.03,23.96,181.79,22.15,0.18,2.36,1.79,9.95,"239台灣新北市鶯歌區大湖路361巷76號","新北市"
121.3337424,24.93322507,0,10756,62500,1000,2001,68241,282875,2758625,"GR85JN24041",1996,"JN2404",150.96,8.2,3.97,7.52,7.14,0.23,0.6,9.35,"239台灣新北市鶯歌區鄭厝巷18-2號","新北市"
121.3362359,24.93999111,0,99020,62500,1000,47245,47245,283125,2759375,"GR93JN24171",2004,"JN2417",518.78,48.89,42.77,284.47,0.59,2.02,3.38,294.62,"239台灣新北市鶯歌區中正三路140號","新北市"
121.3386866,24.93095694,0,99022,62500,1000,47251,47251,283375,2758375,"GR93JN24231",2004,"JN2423",187.02,11.56,16.07,256.59,0.37,0.29,0.79,26.34,"239台灣新北市鶯歌區二甲路83-9號","新北市"
121.3387858,24.96707052,0,98977,62500,1000,47126,47126,283375,2762375,"GR93JN14281",2004,"JN1428",458.91,111.47,279.8,156.88,0.36,1.17,2.3,25.34,"239台灣新北市鶯歌區西湖街","新北市"
121.3388683,24.99641133,0,126331,62500,1000,21548,21548,283375,2765625,"GR96JN042A1",2007,"JN042A",389.51,59.13,22.82,370.03,0.16,1.03,5.74,13.79,"333台灣桃園市龜山區永和街福德巷25號","桃園市"
121.3389561,25.02801081,0,134214,62500,1000,19856,19856,283375,2769125,"GR95JO84221",2006,"JO8422",3.87,75.11,36.4,124.43,3.27,0.58,1.04,262.77,"333台灣桃園市龜山區中坑街469巷","桃園市"
121.3413704,25.00543373,0,117447,62500,1000,19145,19145,283625,2766625,"GR96JO94331",2007,"JO9433",335.38,73.51,5.94,242.1,0.3,0.22,2,31.08,"333台灣桃園市龜山區光峰路281巷16號","桃園市"
121.3414585,25.03703347,0,117393,62500,1000,19004,19004,283625,2770125,"GR95JO84361",2006,"JO8436",356.35,137.16,157.34,59.34,0.28,0.87,2.71,27.21,"333台灣桃園市龜山區風尾街","桃園市"
121.3436555,24.93771734,0,99035,62500,1000,47291,47291,283875,2759125,"GR93JN24461",2004,"JN2446",505.73,22.5,8.56,223.41,0.34,0.63,2.7,81.72,"239台灣新北市鶯歌區福爾摩沙高速公路","新北市"
121.3489103,25.04378714,0,134229,62500,1000,19882,19882,284375,2770875,"GR95JO84691",2006,"JO8469",324.26,112.45,62.01,279.94,0.18,0.48,1.41,21.29,"333台灣桃園市龜山區金湖街2巷","桃園市"
121.3512975,25.01218118,0,134347,62500,1000,20174,20174,284625,2767375,"GR95JO94761",2006,"JO9476",90.07,86.54,96.52,45.39,0.07,0.06,0.67,7.66,"333台灣桃園市龜山區豐榮街1巷","桃園市"
121.351446,25.06409628,0,134178,62500,1000,19746,19746,284625,2773125,"GR95JO74771",2006,"JO7477",202.27,64.11,3.16,6.68,0.03,0.1,0.51,303.79,"333台灣桃園市龜山區永樂巷","桃園市"
121.3563367,25.04151177,0,126389,62500,1000,21709,21709,285125,2770625,"GR96JO84981",2007,"JO8498",81.48,142.92,44.11,194.14,4.55,2.62,2.88,51.42,"333台灣桃園市龜山區忠義路二段92巷","桃園市"
121.3586678,24.99185,0,134036,62500,1000,19339,19339,285375,2765125,"GR95JN05081",2006,"JN0508",143,127.29,103.92,103.69,0.16,0.52,11.66,5.87,"333台灣桃園市龜山區茶專二街92巷3號","桃園市"
121.3612256,25.01892791,0,134366,62500,1000,20221,20221,285625,2768125,"GR95JO95191",2006,"JO9519",266.22,200.44,10.39,214.72,0.64,1.18,1.57,52.04,"333台灣桃園市龜山區振興路749巷","桃園市"
121.3637895,25.04826486,0,134184,62500,1000,19764,19764,285875,2771375,"GR95JO75201",2006,"JO7520",57.19,102.41,302.73,1029.57,1.1,0.32,1,36.59,"333台灣桃園市龜山區頂湖一街43號","桃園市"
121.3663973,25.09114794,0,99883,62500,1000,49613,49613,286125,2776125,"GR93JO65381",2004,"JO6538",295.32,21.34,44.28,26.94,0.27,1.05,204.55,12.61,"Unnamed Road, 林口區新北市台灣 244","新北市"
121.3685599,24.98731168,0,134043,62500,1000,19358,19358,286375,2764625,"GR95JN05461",2006,"JN0546",0,171.23,0.54,276.36,0.26,0.05,0.58,0,"333台灣桃園市龜山區大同路1300巷","桃園市"
121.3687449,25.04825234,0,126373,62500,1000,21664,21664,286375,2771375,"GR95JO75401",2006,"JO7540",64.46,33.06,854.66,1444.12,1.33,0.19,1.6,48.46,"333台灣桃園市龜山區文化七路182巷29號","桃園市"
121.3932198,24.95565217,0,10462,62500,1000,1692,95530,288875,2761125,"GR87JN16431",1998,"JN1643",1172.46,20.19,165.21,21.61,0.27,1.11,1.9,14.15,"238台灣新北市樹林區柑園街一段297號","新北市"
121.409031,23.72086141,0,62747,62500,1000,17869,39795,290875,2624375,"GR91JI170A1",2002,"JI170A",581.06,123.85,12.7,3.32,0.1,2.3,53.54,6.56,"979台灣花蓮縣萬榮鄉台16線79號","花蓮縣"
121.4139276,23.71859094,0,62771,62500,1000,17894,39817,291375,2624125,"GR91JI17291",2002,"JI1729",0,166.37,0.72,0.65,0.02,0.11,37.28,0.31,"Unnamed Road, 鳳林鎮花蓮縣台灣 975","花蓮縣"
121.4212388,23.70502669,0,24755,62500,1000,16675,66728,292125,2622625,"GR85JI17531",1996,"JI1753",67.89,45.66,0.17,526.33,0.42,0.54,4.03,4.07,"975台灣花蓮縣鳳林鎮花東縱谷公路","花蓮縣"
121.421298,23.72308585,0,62731,62500,1000,17853,39789,292125,2624625,"GR91JI07501",2002,"JI0750",585.06,292.31,11.82,6.01,0.02,5.08,142.47,0.6,"975台灣花蓮縣鳳林鎮萬里溪橋;中正路一段","花蓮縣"
121.4310673,25.15642394,0,99272,62500,1000,47954,47954,292625,2783375,"GR93JO37941",2004,"JO3794",424.12,3.14,8.06,6.49,0.15,0.7,0.47,281.89,"249台灣新北市八里區龍米路二段205巷","新北市"
121.4353284,24.96004673,0,10418,62500,1000,1647,95573,293125,2761625,"GR89JN18151",2000,"JN1815",378.03,75.14,109.62,13.3,0.18,0.33,1.33,10.63,"236台灣新北市土城區永和街45-1號","新北市"
121.4425941,23.49502611,0,27280,62500,1000,19276,91735,294375,2599375,"GR90JH084A1",2001,"JH084A",178.86,43.8,183.62,357.1,0.14,0.59,0.84,11.62,"978台灣花蓮縣瑞穗鄉原山奇美橋","花蓮縣"
121.4482304,23.71172303,0,24631,62500,1000,16549,66890,294875,2623375,"GR85JI18661",1996,"JI1866",123.81,169.67,5.36,1.83,0.38,2.74,62.07,5.28,"975台灣花蓮縣鳳林鎮花50鄉道","花蓮縣"
121.5027969,25.11105389,0,99610,62500,1000,48872,48872,299875,2778375,"GR92JO60861",2003,"JO6086",457.15,12.14,275.75,26.05,0.08,2.52,3.9,8.74,"112台灣台北市北投區五分產業道路","台北市"
121.5704199,25.25977027,0,100873,62500,1000,52127,52127,306625,2794875,"GR93KP93551",2004,"KP9355",95.42,68.65,45.32,874.6,0.1,0.16,1.55,6.9,"253台灣新北市石門區內石門路49巷","新北市"
121.6070373,24.62990482,0,100459,62500,1000,51094,51094,310625,2725125,"GR93KM45031",2004,"KM4503",183.03,249.61,11.65,52.7,5.59,1.65,2.02,47.7,"267台灣宜蘭縣大同鄉泰雅一路25巷3號","宜蘭縣"
121.6070483,24.63216195,0,100460,62500,1000,51095,51095,310625,2725375,"GR93KM45041",2004,"KM4504",136.88,91.56,12.03,44.95,5.31,1.4,1.97,48.23,"267台灣宜蘭縣大同鄉泰雅一路28號","宜蘭縣"
121.6393464,24.67040026,0,12786,62500,1000,4114,69865,313875,2729625,"GR85KM362A1",1996,"KM362A",469.79,62.81,9.93,11.81,0.5,0.35,2.14,254.55,"266台灣宜蘭縣三星鄉和平路28號","宜蘭縣"
121.6494351,24.71098578,0,52568,62500,1000,7308,2975,314875,2734125,"GR88KM16761",1999,"KM1676",512.31,66.12,130.18,224.87,0.16,1.39,2.17,10.81,"264台灣宜蘭縣員山鄉員山路三段278巷5號","宜蘭縣"
121.6908701,24.60697073,0,100482,62500,1000,51117,51117,319125,2722625,"GR93KM58341",2004,"KM5834",89.47,90.36,7.98,333.12,0.22,0.16,1.82,11.24,"267台灣宜蘭縣大同鄉寒溪巷70-5號","宜蘭縣"
121.7304088,24.61355452,0,126515,62500,1000,22036,22036,323125,2723375,"GR96KM59971",2007,"KM5997",282.44,137.54,115.29,9.02,0.18,0.06,3.15,12.9,"269台灣宜蘭縣冬山鄉中山路","宜蘭縣"
121.7313142,24.76929191,0,100536,62500,1000,51190,51190,323125,2740625,"GR92KN99991",2003,"KN9999",541.29,117.52,224.22,404.03,0.51,2.49,3.37,2.2,"264台灣宜蘭縣員山鄉蘭城路38-7號","宜蘭縣"
121.7338395,24.77830807,0,11440,62500,1000,2717,31750,323375,2741625,"GR83KN90021",1994,"KN9002",272.48,95.1,117.46,23.03,0.17,8.54,3.09,17.24,"260台灣宜蘭縣宜蘭市慈航路","宜蘭縣"
121.7411616,24.76247192,0,11536,62500,1000,2816,31658,324125,2739875,"GR83KN00361",1994,"KN0036",354.46,96.47,45.42,222.41,0.69,1.69,7.23,28.02,"260台灣宜蘭縣宜蘭市鎮平一路105號","宜蘭縣"
121.7451683,24.60445285,0,126538,62500,1000,22059,22059,324625,2722375,"GR96KM60531",2007,"KM6053",80.64,73.83,272.79,8.89,0.13,0.09,1.17,57.64,"269台灣宜蘭縣冬山鄉新寮二路269號","宜蘭縣"
121.7453418,24.63379555,0,53808,62500,1000,8600,42449,324625,2725625,"GR91KM50551",2002,"KM5055",2241.61,194.28,2685.59,1549.15,1.49,3.84,19.13,4618,"269台灣宜蘭縣冬山鄉中山二路168號","宜蘭縣"
121.7607036,24.72400355,0,11846,62500,1000,3146,31853,326125,2735625,"GR83LM01101",1994,"LM0110",1332.58,51.64,104.13,54.15,0.53,0.63,4.32,14.63,"260台灣宜蘭縣宜蘭市建蘭南路235號","宜蘭縣"
121.7654254,24.68786525,0,12397,62500,1000,3713,97613,326625,2731625,"GR89LM21371",2000,"LM2137",112.37,289.37,16.34,336.03,1.2,1.65,6.12,39.33,"265台灣宜蘭縣羅東鎮復興路二段123巷5-1號","宜蘭縣"
121.7704077,24.69461108,0,12237,62500,1000,3551,97647,327125,2732375,"GR89LM215A1",2000,"LM215A",986.18,64.02,174.51,14.65,0.25,0.21,1.24,14.1,"268台灣宜蘭縣五結鄉中正路二段6-8號","宜蘭縣"
121.7737289,24.83227853,0,50633,62500,1000,5321,46374,327375,2747625,"GR92LN61641",2003,"LN6164",167.46,208.33,0,82.74,0.47,0.28,2.36,362.26,"262台灣宜蘭縣礁溪鄉忠孝路103巷22弄6號","宜蘭縣"
